,place_id,international_phone_number,weekday_opening_hours,reviews,website
1252,ChIJfyKgQRhy5kcR8skTWmVAB74,+33 6 48 71 70 93,"['lundi: 12:00 – 02:00', 'mardi: 12:00 – 02:00', 'mercredi: 12:00 – 02:00', 'jeudi: 12:00 – 02:00', 'vendredi: 12:00 – 02:00', 'samedi: 12:00 – 02:00', 'dimanche: 12:00 – 02:00']","[(4, ""Très bon restaurant éphémère. Les salades sont toujours aussi bonnes. Le personnel est très accueillant, dommage qu'il ne communique pas trop entre eux. Différents serveurs sont venus prendre notre commandes... dommage aussi d'attendre 10 minutes pour une glace en pot... en dehors de ces petits désagréments le restaurant est très agréable et bien placé.""), (1, 'Sûrement les PIRES moules marinières que j\'ai eu l\'occasion de manger. Mal assaisonnées (pour des moules marinières c\'est souligner l\'exploit) de piètre qualité, avec en plus un nombre incalculable de coquilles cassées a vous de trier :)\nFrites et ketchup premier prix. Tout ça pour 15€\n\nServeurs qui viennent nous dire ""Pour régler c\'est au bar"" à peine le plat terminé en étant en pleine conversation. \n\nEndroit à fuir, heureusement pour eux que notre lassitude a chercher a 20h  un emplacement nous a endoctriné dans cet établissement. Ne faites pas la même erreur.'), (5, 'Super Convivial et bon.\nÉquipe chaleureuse, qui discute avec les clients. \nPas d attente ( contrairement aux autres commentaires)\nJe conseille de prendre les planches !\nAllez y ! Vous vous ferez votre avis😉'), (1, 'Lieu sympa mais... serveur peu souriant, assiettes très voir trop copieuses et en plus excessivement mauvaises.... La carte donne envie mais ça s’arrête la.\n A éviter'), (5, ""Endroit très sympa ! Il fait bon y savourer un apéro au bord de la Seine. Plats corrects. Petit bémol sur les crêpes où une légère garniture pourrait décorer un minimum l'assiette."")]",http://lapailloteparis.free.fr/topic/index.html
1253,ChIJSeEa1SNy5kcRfSGsH4zpOTk,+33 9 86 72 86 15,"['lundi: Fermé', 'mardi: 12:00 – 14:30', 'mercredi: 12:00 – 14:30', 'jeudi: 12:00 – 14:30', 'vendredi: 12:00 – 14:30', 'samedi: 12:00 – 15:00, 19:00 – 22:00', 'dimanche: Fermé']","[(4, 'Très bon curry végétarien pour le midi. Hâte de goûter les burger qui ont très bonne réputation la prochaine fois!'), (4, ""Le serveur à la caisse m'a ignoré une bonne minute (pas un mot, pas un regard, comme si je n'étais pas là) avant de prendre ma commande. Mais c'était très bon, servi rapidement, les gens ont l'air détendus, le quartier est joli.""), (4, 'Excellent burger et jus de pastèque gingembre, dans un agréable décor. Le staff est très sympathique... Seules les frites ont laissé à désirer..'), (5, ""Gros coup de cœur. Un burger began et savoureux et un menu à prix raisonnable 13,5€ (burger, accompagnement et dessert ou boisson). Je recommande totalement !\nMention spéciale pour les pâtisseries, qui font de l'oeil.""), (5, 'Les hamburger ont une texture vraiment interessante, proche de la viande. Les compositions sont intéressante et le tout bien coherent. Le staff est très sympa.')]",http://season-square.com/
1254,ChIJ2dk50SNy5kcRH_I0E6DWE84,+33 1 45 87 86 55,"['lundi: 12:00 – 14:30, 19:30 – 22:30', 'mardi: 12:00 – 14:30, 19:30 – 22:30', 'mercredi: 12:00 – 14:30, 19:30 – 22:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: Fermé', 'dimanche: Fermé']","[(5, 'Super restaurant avec un accueil plus que chaleureux et professionnel.\nDes plats très bien réalisés et très goûteux. Je recommande !'), (5, ""Le personnel est très sympathique et la nourriture est très fine. Le restaurant est très beau à l'intérieur je trouve.""), (5, 'Excellent établissement le chef est parti nous chercher le homard vivant découpé immédiatement... un chef passionné.. passionnant... sachant combiner tous les mets qu il propose A la carte. Belle carte des vins.bravo Nicolas et de plus à 2 Pas de chez moi. Le bonheur'), (5, 'Succulent; accueil chaleureux, on y est fort bien'), (5, 'Très bonne cuisine et le chef est très agréable. La carte change tous les mois. Très bon rapport qualité prix.')]",http://lesbottesde7lieues-restaurant.eu/
1255,ChIJdwhgdSFy5kcR7VAUCScgJsM,+33 9 54 17 48 88,"['lundi: 12:00 – 14:30', 'mardi: 12:00 – 14:30', 'mercredi: 12:00 – 14:30', 'jeudi: 12:00 – 14:30, 19:30 – 22:30', 'vendredi: 12:00 – 14:30, 19:30 – 22:30', 'samedi: Fermé', 'dimanche: Fermé']","[(5, ""Un restaurant que je recommande de tout cœur. La salle est petite dans un cadre chaleureux.\nEntrée saumon cru mariné. Excellent.\nPlat cabillaud crème de carottes et riz noir\nCafé gourmand en finition.\n\nLa cuisson du poisson était parfaite. Les champignons croquants et un goût fabuleux.\nLe café gourmand est très gourmand. La panacota est tellement bonne que je l'aurais bien prise en taille complète. En tout, un repas et une expérience très agréable.\n\nLe service est rapide et courtois. \n\nJ'y reviendrai pour sûr. \n\nRéservez votre place car la qualité du restaurant implique qu'il est plein systématiquement.""), (4, 'Restaurant de la cheffe Alessandra Montagne que je voulais faire depuis un bout de temps. Le restaurant est petit donc réservation conseillée. L’accueil et le service étaient très bien par contre ce soir là, c’était très bruyant donc on ne s’entendant plus parler. Le choix est très restreint mais cela vaut le coup. L’entrée et les plats étaient exquis, le dessert était bon mais pas du niveau des plats. Un des rares restaurants de ce niveau dans ce quartier. Ce que je regrette : le bruit et pas de menu enfant à la carte sinon top.'), (5, 'Un restaurant extraordinaire au charme simple, mais toujours avec un sens du goût irréprochable.'), (3, ""J'adorais ce lieu  ; mais J'ai été déçue : toujours les 3 mêmes plats (dont 2 avec supplement), le poisson était à peine cuit et le café gourmand pas terrible  non plus....""), (5, ""Excellent rapport qualité prix. J'avais adoré il y a 2 ans et c'est toujours une bonne adresse"")]",http://www.tempero.fr/
1256,ChIJx3PTjyFy5kcR1l-xwDSyTRM,+33 1 45 86 45 33,"['lundi: 12:00 – 14:30, 19:30 – 23:15', 'mardi: 12:00 – 14:30, 19:30 – 23:15', 'mercredi: 12:00 – 14:30, 19:30 – 23:15', 'jeudi: 12:00 – 14:30, 19:30 – 23:15', 'vendredi: 12:00 – 14:30, 19:30 – 23:15', 'samedi: 12:00 – 14:30, 19:30 – 23:15', 'dimanche: Fermé']","[(5, 'Très bon restaurant italien. Le personnel est accueillant , aimable et souriant, les plats sont de qualité à des prix raisonnables et nous confirmons que les pâtes sont vraiment faites ""maison"" et sont fraîches ( nous avons vu la machine tourner en arrivant car nous étions les premiers clients tôt du midi ). La pâte de la pizza est bonne, seul bémol il n\'y a pas beaucoup de pizzas à base de bœuf et de viande en général mais la qualité est présente quand même. Je recommande fortement cet endroit et surtout le soir car il y a des places dehors sur la rue qui n\'est pas très passante donc c\'est très agréable.'), (5, ""Très bon restaurant italien. Je recommande vivement. J'ai été très satisfaite de la pizza tout comme le dessert. \nSalle grande et peu bruyante.""), (4, ""De bonnes pizzas (j'ai pris que des pizzas) je me régale a chaque fois. Ils ont, encore de nos jours, un minimum pour les paiements CB, mais vous inquiétez vous le dépasser allègrement avec une pizza. La tarte au pomme maison est bonne, mais avec de la chantilly et une boule de glace vanille elle aurait été délicieuse.""), (5, 'Très bon restaurant italien'), (5, 'Excellent restaurant. Je vous le conseil fortement')]",
1257,ChIJnfzroxhy5kcRKcL1TmAHXhY,+33 1 44 23 73 15,"['lundi: 08:00 – 23:30', 'mardi: 08:00 – 23:30', 'mercredi: 08:00 – 23:30', 'jeudi: 08:00 – 23:30', 'vendredi: 08:00 – 23:30', 'samedi: 10:00 – 23:30', 'dimanche: Fermé']","[(5, ""Le restaurant offre de grands espaces, que ce soit en terrasse ou à l’intérieur ce qui est agréable si l'on veut un peu d'intimité à l'abri des oreilles indiscrètes.""), (4, 'Les plats sont assez chers y compris les plats du jour'), (3, '2 plats demandés mais pas de stock, donc peux mieux faire !!!'), (4, 'Accueil sympathique'), (5, 'Très bon et serveuse attentive.')]",
1258,ChIJv5LB0B5y5kcRbMllfKxv6_8,+33 9 80 51 02 69,"['lundi: 07:30 – 19:00', 'mardi: 07:30 – 19:00', 'mercredi: 07:30 – 19:00', 'jeudi: 07:30 – 19:00', 'vendredi: 07:30 – 19:00', 'samedi: 07:30 – 19:00', 'dimanche: 07:30 – 19:00']","[(5, 'Très bon restaurant, chaleureux, personnel au top je vous le conseille vivement ,'), (4, 'Lieu sympa,.carte petite correcte\nMérite le détour pour un déjeuner avec les collègues'), (4, 'Bonne cuisine bon rapport qualité prix. Accuel au top. Réservation conseillée'), (5, ""2ème fois ici à 2 mois d'intervalle. Repas du midi savoureux à prix très abordables. Service rapide et agréable. Probablement la meilleure adresse du quartier pour le midi. Je recommande.""), (4, ""Cuisine d'une grande finesse, service irréprochable et ambiance calme propice à un déjeuner d'affaires. Dommage que les tarifs soient si élevés, sans doute par la proximité des bâtiments Natixis dont les salariés bénéficient sans doute d'avantages qui me sont étrangers."")]",http://www.lebistrotquai.fr/
1259,ChIJs8RdkMVv5kcRmwxYaF0Q-hM,+33 1 74 64 02 79,"['lundi: 11:45 – 14:30, 19:00 – 22:00', 'mardi: 11:45 – 14:30, 19:00 – 22:00', 'mercredi: 11:45 – 14:30, 19:00 – 22:00', 'jeudi: 11:45 – 14:30, 19:00 – 22:00', 'vendredi: 11:45 – 14:30, 19:00 – 22:30', 'samedi: 12:00 – 14:30, 19:00 – 22:30', 'dimanche: 12:00 – 14:30, 19:00 – 22:00']","[(5, 'Excellent endroit, pas très cher pour l’emplacement ! Les serveurs étaient disponibles malgré le monde. Nous avons même eu le droit à une crêpe en plus suite à une erreur de commande. Bref très commercial et agréable, je recommande !'), (4, ""La nourriture est très bonne mais le service est très lent. Il y a toujours autant de monde le midi en semaine mais l'organisation est moins performante qu'auparavant. Ça reste un restaurant appréciable.""), (5, 'Ambiance sympathique, personnel charmant, excellentes galettes à des prix très raisonnables .\nTrès bonne adresse.'), (2, ""Galette cramée et au final moins bonne que ce que j'espérais. Le service était vraiment médiocre, je me suis sentie très pressée et pas du tout à l'aise. On m'a relancé plusieurs fois pour savoir si j'avais fini, les serveurs étaient stressés. La crêpe dessert était froide et pas bonne.""), (4, ""De bonnes crêpes, à un prix abordable pour le quartier. Pas trop d'attente malgré une salle remplie, un personnel sympathique. Tout ce qu'on peut attendre d'un restaurant."")]",http://www.creperieframboise.fr/
1260,ChIJGZMEfMFv5kcRwVHuMf-SVS4,+33 1 42 89 85 10,"['lundi: 12:00 – 14:30, 19:00 – 23:30', 'mardi: 12:00 – 14:30, 19:00 – 23:30', 'mercredi: 12:00 – 14:30, 19:00 – 23:30', 'jeudi: 12:00 – 14:30, 19:00 – 23:30', 'vendredi: 12:00 – 14:30, 19:00 – 23:30', 'samedi: 12:00 – 14:30, 19:00 – 23:30', 'dimanche: 12:00 – 14:30, 19:00 – 23:30']","[(3, ""Le restaurant est vraiment très joli. On y va clairement pour son cadre, son par terre de poissons. Si vous avez la chance de manger à côté du bassin, comme c'était notre cas, vous pourrez profiter de voisins aquatiques tout le long du repas.\nConcernant la nourriture, c'est correct mais sans plus. Les prix représentent le cadre mais ni la qualité du repas, ni le service qui est plutôt glacial...\nA tester, pour les poissons ;)""), (3, ""Cadre et décoration qui valent la visite.\nNourriture correcte mais le rapport qualité/prix n'y est pas.\nServeur peu souriant.""), (4, ""Bon accueil et bon service. \nTrès bonne dégustation culinaire. \nPlats copieux. \nPar contre, pas de Wi-Fi gratuit, ni de climatisation... Heureusement que nous étions près d'une fontaine murale ! Et l' aquarium ainsi que les gros poissons.""), (5, ""Lieu atypique situé aux abords des Champs Élysées ! Cuisine raffinée et copieuse. Personnel d'une grande gentillesse. Endroit qui lorsque vous en sortez donne l'envie d'y revenir très vite !. A faire absolument !!!.""), (2, 'Bon petit restaurant mais un peu cher. Accueil un peu froid tout de même. Le cadre reste agréable avec les aquariums.')]",http://www.dragonselysees.fr/
1261,ChIJfXfb3MVv5kcRriO2f5dNwCM,+33 1 53 93 65 55,"['lundi: 12:00 – 15:00, 19:00 – 23:00', 'mardi: 12:00 – 15:00, 19:00 – 23:00', 'mercredi: 12:00 – 15:00, 19:00 – 23:00', 'jeudi: 12:00 – 15:00, 19:00 – 23:00', 'vendredi: 12:00 – 15:00, 19:00 – 00:00', 'samedi: 19:00 – 00:00', 'dimanche: Fermé']","[(4, ""Nous avons ouvert le feu de la reprise de ce restaurant par une nouvelle équipe.\nNous étions un groupe de 24 personnes... Ils nous ont bien servi et j'ai bien dîné. Le service est très sympathique.""), (3, 'Belle adresse dans ce quartier proche des Champs Élysées avec une décoration Art Deco aux parfums d’antan. Le service est chaleureux et efficace. Pour le déjeuner, le menu est compétitif mais limité dans ses choix. Aussi la carte a retenu mon attention : les prix sont effectivement hauts perchés et dans le ton du quartier. Les plats sont frais et avenants mais manque un peu de générosité et, pour les miens, d’assaisonnement. J’ai passé un bon moment avec mes collègues mais je reste sur ma faim dans tous les sens du terme.'), (3, 'Pour le bœuf, ne vous attendez pas à de la viande mais bien à de la musique... En tout cas c’est de là que vient le nom. Pendant notre déjeuner, point de musique. Mais pas trop de monde non plus et ce fut agréable. L’espace est grand, la déco est vintage et le service est «\xa0à l’ancienne\xa0» mais attentionné.\nCôté nourriture, c’est traditionnel et correct. Rien d’extravagant. Côté tarifs, c’est à l’avenant du quartier : cher.'), (5, 'Très bon moment passé, repas délicieux dans une ambiance chaleureuse et feutrée.'), (1, ""Ce restaurant n'a fait que baisser en service et qualité ces dernières années. Une véritable descente aux enfers. Le délai d'attente entre les plats est insupportable. Les erreurs dans les commandes également. Après une longue attente, il ne vous reste plus qu'à consommer ce que vous n'avez pas commandé pour éviter une nouvelle attente! Ils s'excusent certes mais cela devient tellement répétitif que je n'y met plus les pieds."")]",http://www.boeufsurletoit.com/?utm_source=Google&utm_medium=GMB&utm_campaign=brasserie010
1262,ChIJqeYv3MJv5kcR2PpHs5RdJEg,+33 1 49 52 07 17,"['lundi: 12:00 – 14:30, 19:00 – 23:30', 'mardi: 12:00 – 14:30, 19:00 – 23:30', 'mercredi: 12:00 – 14:30, 19:00 – 23:30', 'jeudi: 12:00 – 14:30, 19:00 – 23:30', 'vendredi: 12:00 – 14:30, 19:00 – 23:30', 'samedi: 12:00 – 14:45, 19:00 – 23:30', 'dimanche: 12:00 – 14:45, 19:00 – 23:30']","[(5, ""Un grand classique qui fait toujours plaisir. N'hésitez pas si vous aimez la bonne viande et ne connaissez pas encore leur sauce unique. Un peu d'attente mais ça vaut le coup""), (5, ""Ce restaurant propose une entrecôte de qualité, accompagnée d'une sauce verte inimitable, la salade aux noix est savoureuse. La carte des desserts est très riche. Quel que soit le restaurant de la chaîne, on n'est jamais déçu.""), (3, 'La viande est délicieuse. Un seul plat. Un service ultra rapide. A découvrir au moins une fois.\nAmbiance particulière loin des restaurants alentours'), (5, ""Un très bon endroit pour venir déjeuner le midi, même en famille avec un enfant de moins de deux ans.\nLe personnel est très à l'écoute, la viande cuite à perfection et la sauce... On a beau retrouver certains éléments, ça va être compliqué de la reproduire !\nVraiment bon, bonne ambiance, bon service.\nLes profiteroles sont également un délice :)""), (4, ""Vous aimez la viande? ..la bonne ? Vous aimez aussi les propositions de dégustation de viandes maturées ? Allez y et régalez vous, que ce soit avec des viandes classiques - de choix- ou avec des '' maturées '' ...prix raisonnables, service impeccable"")]",http://www.relaisentrecote.fr/
